516.875
487.625
446.75
456.125
479.25
485.25
543.625
587
604.25
553.75
530.75
526.5
547
593.375
659
723.125
762.25
760.25
779.125
780.625
887.5
957.875
989.5
1025
1072.125
1031.75
1117.125
1077.875
1020.5
997.25
974.875
971.125
956.625
920
906.625
800.5
736.75
684.75
631.75
679.125
693.25
690.5
707.5
719.5
750.5
652.125
654.25
661.75
721.5
791.625
864.125
932
971.25
1020
1027.875
1173.875
1246.75
1285.5
1294.75
1318.375
1326.75
1333.25
1307.25
1269.125
1201.5
1159.75
1139.375
1125
1130.375
1100.5
1013.375
936
857.125
760.875
810.875
808.625
798.375
856
854.25
852.125
940.375
783.5
769.125
819.25
884.625
1011
1008.75
1106.875
1148
1160.375
1145
1197.75
1277.375
1304
1283.625
1362.625
1346.75
1346.375
1309.375
1325.25
1266.375
1244.75
1180.25
1116.75
1084.75
1080.375
1060.875
947
865.75
824.375
799.375
797.5
788
773
711.375
734.375
732.25
697.625
728.75
780.125
827.25
865.625
963.25
1018
1053.25
1054.25
1079
1131.25
1213.5
1300.25
1387.5
1325.75
1340.375
1335.75
1306.25
1329.25
1269.25
1239.375
1146.375
1143.5
1137.5
1067.75
1075
938.5
865.375
778.625
770.5
780.125
834.5
842.625
843.625
842
862.25
759.5
756.375
780.5
857.375
916.5
1032.375
1101.875
1139.5
1119
1054.375
1141.125
1207.625
1268
1325.5
1395.625
1398.875
1386.125
1332.375
1279.5
1233.125
1248.75
1182.75
1142.5
1128.375
1104.375
1083.25
966
877
782.875
726.375
693.25
645.375
623.25
583.375
609
562.625
587.625
559.375
559.5
565
565.875
615.875
627.375
655
675.875
646.125
683.5
712.875
769.75
781.75
854.375
857.375
917.125
910.375
943.125
950.125
921.5
880.625
831.75
792.125
811.375
789.25
732.75
658.875
617.75
605.625
653.75
657.25
641.75
699.25
656.75
641.5
618.875
593
547.125
568.375
541.625
585
624.5
629.75
702.25
709.125
700.75
744.625
826.125
836.75
926.625
1003.75
995.625
985.5
996.25
957.125
893.875
862.25
894.75
949.5
965.25
885.375
878.125
